id,description,title
4f5b7d72-025f-4820-a5dc-9edfad5fd429,"Andrew Rich 2014 Ciel du Cheval Grenache (Columbia Valley (WA))#Dried herb aromas are at the fore, along with notes of flowers and red fruit. The palate is full of medium-bodied fruit and savory flavors that bring a lightly tacky lip-smacking feel. It's hard to place it as Grenache exactly but it brings enjoyment all the same.",Andrew Rich 2014 Ciel du Cheval Grenache (Columbia Valley (WA))
baf522c5-408e-4244-9436-3a77bedde1c5,"Andrew Rich 2014 Glacial Red (Columbia Valley (WA))#This wine is a blend of 52% Syrah, 26% MourvÃ¨dre and 22% Grenache. Aromas of black licorice, herb, barrel spice and cassis are out front. The palate is chock-full of black fruit flavors that bring a dry, lightly astringent feel.",Andrew Rich 2014 Glacial Red (Columbia Valley (WA))
31bb2712-2193-4fd6-8b63-2d7c39f70ec1,"Beringer 2015 Founders' Estate Cabernet Sauvignon (California)#Sturdy and flavorful, this is a well-made, dry and moderately tannic wine that smells beefy, salt-and-peppery, and tastes juicy like raspberries and cherries with a little bit of meatiness coming through for complexity. The texture has good grip and acidity so the wine will pair well with big proteins.",Beringer 2015 Founders' Estate Cabernet Sauvignon (California)
90653354-7dee-4f56-9bb8-c03adefb5bde,"Black's Station 2015 Red (Yolo County)#With more tannic grip than usual, and plenty of ripe black-cherry flavors, this is an enjoyable, full-bodied wine that will pair nicely with rich food. Made from Malbec, Petit Verdot and Petite Sirah, the wine's texture benefits from fine-grained tannins that balance the powerful fruit flavors quite well.",Black's Station 2015 Red (Yolo County)
2ff5279a-731c-41c1-af17-f5c885f465b3,Boas Quintas 2016 Fonte do Ouro Encruzado (DÃ£o)#A short wood-aging has given this rich wine a creamy smooth character. That balances with the ripe yellow and tropical fruits that are cut with acidity. It is still a young wine and will certainly be better from 2018.,Boas Quintas 2016 Fonte do Ouro Encruzado (DÃ£o)
471198bb-0839-4931-a6bc-691a4ee987bd,"Borges 2013 Reserva Tinto Red (DÃ£o)#Aged for two years in wood, this ripe wine is rich and structured. It has the firm tannins and minerality typical of the DÃ£o while also having balanced fruit and acidity. It is firm, although ripe, and ready to drink.",Borges 2013 Reserva Tinto Red (DÃ£o)
2e67912b-de9e-4fcd-a5ec-dd54b9e9c09f,"Casa Santos Lima 2013 Palha Canas Red (Lisboa)#Light wood aging over six months has given this wine a polished character. Along with the rich black-plum fruits and acidity, it is a full-bodied wineâ€”a very Portuguese blend of five varieties. The tannins keep the wine in shape and add to its ripe structure. Drink now.",Casa Santos Lima 2013 Palha Canas Red (Lisboa)
b95dace9-800c-4f53-85ff-1663ec327643,"Cave Geisse 2014 Brut Sparkling (Pinto Bandeira)#Pear, apple and wet-stone aromas are tight, while this blend of Chardonnay and Pinot Noir feels citrusy, high in acidity and chalky. Green apple and orange flavors finish stony and crisp.",Cave Geisse 2014 Brut Sparkling (Pinto Bandeira)
26af3620-cd91-4408-a038-5bebfec45ef3,"ChÃ¢teau Bourdieu 2015  Blaye CÃ´tes de Bordeaux#This smoky wine is full of wood and spice notes. Ripe fruit is also there, with some solid tannins to back it up. It will develop well. Drink from 2020.",ChÃ¢teau Bourdieu 2015  Blaye CÃ´tes de Bordeaux
2910c42f-1afe-4f70-ad22-f89350081417,"ChÃ¢teau de Cranne 2015 7Ã¨me GÃ©nÃ©ration  (CÃ´tes de Bordeaux)#This dusty wine has weight and concentration. Fruit lies behind its firm facade, giving the potential for juiciness. Drink from 2019.",ChÃ¢teau de Cranne 2015 7Ã¨me GÃ©nÃ©ration  (CÃ´tes de Bordeaux)
6ddfe214-045b-4d8b-8d64-bc61845207d0,"ChÃ¢teau de Cranne 2015 Dompter la BÃªte  (Cadillac CÃ´tes de Bordeaux)#This perfumed wine has firm tannins, a dry core and plenty of acidity. Its black currant fruit shows fine potential to give richness. Drink from 2020.",ChÃ¢teau de Cranne 2015 Dompter la BÃªte  (Cadillac CÃ´tes de Bordeaux)
2d2116ca-10d0-4c39-8131-4eb2d6e6b15d,"ChÃ¢teau de Lagarde 2015  Bordeaux SupÃ©rieur#This wood-aged wine is smooth, with berry fruit flavors, solid tannins and a touch of mint. It should age well for the next few years, so drink from 2019.",ChÃ¢teau de Lagarde 2015  Bordeaux SupÃ©rieur
61b26454-8a23-45cd-a401-c76809429417,"ChÃ¢teau du CÃ¨dre 2014 Le CÃ¨dre Vintage Malbec (Vin de Liqueur)#Almost as a challenge, owners Pascal et Jean-Marc Verhaeghe set out to prove that Malbec could produce a fine Port-style fortified wine. It works: its ripe sweetness and the balance between brandy and wine are just right. Jammy black cherry flavors and soft tannins give it a rich, velvety character. Drink now.",ChÃ¢teau du CÃ¨dre 2014 Le CÃ¨dre Vintage Malbec (Vin de Liqueur)
88fc2699-fef0-42c4-b34b-c155979b0bb5,"ChÃ¢teau Landereau 2015  Bordeaux SupÃ©rieur#The Baylet family has produced a rich wine in this vintage. With chocolate and spice flavors accenting its black plum fruit, it's ripe and smooth. The tannins are well integrated into the generous fruit. Drink from 2018.",ChÃ¢teau Landereau 2015  Bordeaux SupÃ©rieur
1599c55a-8785-4137-a2c3-02efddc81443,"Tenuta Cavalier Pepe 2015 Lila Falanghina (Irpinia)#This opens with aromas of tropical fruit, citrus and beeswax. The vibrant palate delivers grapefruit, lemon zest, rosemary and mint alongside lively acidity.",Tenuta Cavalier Pepe 2015 Lila Falanghina (Irpinia)
53194ec0-0cfe-4f1c-afcc-963cdb849e90,"Teruzzi & Puthod 2016  Vernaccia di San Gimignano#This offers enticing aromas of peach, yellow flower and a whiff of aromatic herb while the round medium-bodied palate shows juicy apricot, yellow apple and a pleasantly bitter-almond note. Bright acidity lends freshness.",Teruzzi & Puthod 2016  Vernaccia di San Gimignano
69d4efb2-9a5d-4535-9b50-5733260432a7,"Thomas George 2014 Cresta Ridge Vineyard Estate Pinot Noir (Russian River Valley)#Minty bay leaf and leather define this wine in a savory, earthy way, with a strong notion of forest floor at its core. Firm tannins and subtle oak contribute a leathery aspect to the texture.",Thomas George 2014 Cresta Ridge Vineyard Estate Pinot Noir (Russian River Valley)
5daf328d-9c6c-4272-8b88-83dc7c78c630,"Tin Barn 2013 Coryelle Fields Vineyard Syrah (Sonoma Coast)#From coastal hills near Jenner, this is true Sonoma Coast fruit, and it shows in its cool-climate embrace of red fruit and white pepper. Leather saddle marks the personality of the texture and soft acidity keeps it full-bodied and relatively dense.",Tin Barn 2013 Coryelle Fields Vineyard Syrah (Sonoma Coast)
4e28f45e-a107-40a8-b525-04185e40b41a,"Triennes 2016 RosÃ© (MediterranÃ©e)#From the Seysses family of Domaine Dujac in Burgundy, this wine hails from east of Aix-en-Provence. It's crisp and fruity with red currant brightness. Acidity and tangy citrus give it a fresh feel. Drink now.",Triennes 2016 RosÃ© (MediterranÃ©e)
105ee3f9-4e4c-47d1-a7ea-288cf0788996,"Vignerons des Terres SecrÃ¨tes 2014  Pouilly-FuissÃ©#This is a classic mineral-driven wine with its intense acidity and bright lemon fruit. Textured and crisp with acidity, it's packed with great fruitiness. From a fine vintage for whites, it has a cool, stylish aftertaste. Drink now.",Vignerons des Terres SecrÃ¨tes 2014  Pouilly-FuissÃ©
19e3393a-05a7-4faf-a8a3-8c5af82d2f69,"Wakefield 2015 Cabernet Sauvignon (Clare Valley)#This medium-bodied Cabernet shows some of the variety's hallmark austerity in its firm structure. Cassis, sage and red currant aromas and flavors finish crisp and lingering. Drink now with rare beef or lamb, or hold and drink 2020â€“2025.",Wakefield 2015 Cabernet Sauvignon (Clare Valley)
ca150ad3-6a96-41b2-9efc-54b1b2a8ff3e,"Winter's Hill 2015 Block 9 114 Pinot Noir (Dundee Hills)#This single clone, single-block wine offers a well-defined, tight and concentrated streak of pretty cherry fruit. It's underpinned with minerality, and carries on through a clear, crisp finish.",Winter's Hill 2015 Block 9 114 Pinot Noir (Dundee Hills)
0e9f3b08-0db7-4c67-8007-b5b1950fd1b5,"Highway 12 2014 SRB Red (Sonoma County)#This is a fun, flavorful blend of 63% Merlot, 14% Syrah, 10% Cabernet Sauvignon, 9% Petit Verdot and 4% Malbec. Soft, juicy red fruit meets sizable tannin and leathery oak laced in vanilla.",Highway 12 2014 SRB Red (Sonoma County)
f68f5a8f-fe04-40e2-9e8c-cc493e06914b,"Judd's Hill 2013 Swig Vineyard Merlot (Napa Valley)#Mild red fruit is met by soft texture in this ripe, tart and moderately bodied wine. Cranberry and strawberry flavors are buoyed by fresh acidity and weight.",Judd's Hill 2013 Swig Vineyard Merlot (Napa Valley)
1ba5cc17-86ef-47bf-97cf-46d803c2b8b3,"Keating 2014 Buchignani Vineyard Zinfandel (Dry Creek Valley)#Yeasty with aromas of beer batter, this is an interestingly robust wine, concentrated in blackberry and dark cherry with undertones of tar and bitterroot.",Keating 2014 Buchignani Vineyard Zinfandel (Dry Creek Valley)
28ddcd59-f760-42df-ab5a-3ca07f7759af,"Kenwood 2013 Cabernet Sauvignon (Sonoma County)#Densely extracted, this larger production wine succeeds in keeping things simple and approachable, its midpalate juicy and round, with accents of graphite, compost, leather, black currant and berry.",Kenwood 2013 Cabernet Sauvignon (Sonoma County)
068aa92f-4cd5-41ed-ba3a-3c1fd8c671d3,"Kirkland Signature 2014 Signature Series Chardonnay (Russian River Valley)#Ripe and tropical in pineapple, papaya and guava, this is a medium-bodied style of the variety, lightly oaked, which shows tart lemon on the finish and a lingering accent of anise. It is a screaming deal for the price.",Kirkland Signature 2014 Signature Series Chardonnay (Russian River Valley)
40c96536-be59-495d-979d-98e4d40edcd7,"LabourÃ©-Roi 2015  Savigny-lÃ¨s-Beaune#Ripe with a warm character, this wine has both bright red berry fruit and a rich, generous structure. Its fruitiness shows that it's still youngâ€”its acidity very much upfront. It will fill out and develop richness with time in bottle. Drink from 2020.",LabourÃ©-Roi 2015  Savigny-lÃ¨s-Beaune
e6743c0b-db77-4623-a101-4d47d54d15ae,"Maquis 2014 Gran Reserva CarmenÃ¨re (Colchagua Valley)#Oaky foresty berry aromas are mildly damp and woodsy, with coffee and herbal notes. This feels full but also clamping and tight. Smoky roasted flavors of hickory, black plum and pepper finish burnt and toasty, with roughness to the finish.",Maquis 2014 Gran Reserva CarmenÃ¨re (Colchagua Valley)
802f932b-2def-432c-bd2d-7dcddf32725d,"Marimar Estate 2014 La Masia Don Miguel Vineyard Pinot Noir (Russian River Valley)#This is a light-bodied, lightly textured wine from one of the producer's coolest sites, minty and herbal in a taste of forest floor and strawberry. Citrus and pomegranate provide additional crispness and freshness on the palate.",Marimar Estate 2014 La Masia Don Miguel Vineyard Pinot Noir (Russian River Valley)
db51d0c7-2e72-4be1-b891-500f647cecbf,"Murphy-Goode 2013 All In Claret (Alexander Valley)#This blends a majority Cabernet Sauvignon with smaller amounts of Merlot and Petit Verdot, coaxing soft, rounded texture and substantial flavors of red berry and vanilla. With a density on the palate, it carries with it a streak of smoked meat.",Murphy-Goode 2013 All In Claret (Alexander Valley)
692937e9-bca8-4ac2-a367-e5fc4e2ebf49,"Nicora 2014 G-S-M (Central Coast)#This blend of 40% Grenache, 40% Syrah and 20% MourvÃ¨dre starts with very cohesive aromas of fresh-pressed blackberry and slight fudge. The palate is extremely powerful in overripe flavors of black currant, Concord grape and milk chocolate, finishing with a wash of strong acidity. It's very juicy and approachable, but a tad sweet.",Nicora 2014 G-S-M (Central Coast)
d3f1f1cf-5eaf-445c-a76e-636216b2659f,"Peter Mertes 2015 Platinum Riesling (Mosel)#Subtle minerality lends surprising elegance to this otherwise buoyantly fruity wine. Succulent, soft yellow peach and apricot flavors are brightened by streaks of lemony acidity on the midpalate. The finish is refreshingly brisk. Drink now through 2018.",Peter Mertes 2015 Platinum Riesling (Mosel)
2e7a957f-da85-49a2-8c1c-f0753c0e21cb,"Dumas Station 2013 Cabernet Sauvignon (Walla Walla Valley (WA))#Aromas of dried cranberry, raspberry, vanilla, dill and spice are followed by velvety fruit and barrel flavors that show a lovely sense of balance. It provides plenty of interest but the barrel notes seem a bit too predominant.",Dumas Station 2013 Cabernet Sauvignon (Walla Walla Valley (WA))
08f02ebc-1c6b-4f97-ad68-ce7a5dd58add,"Ernest & Julio Gallo 2014 Estate Pinot Noir (Russian River Valley)#This is a full-bodied, ripe wine, moderate in acidity, that reveals a wealth of baked plum and cinnamon in the glass. Along the way it meets a pine forest of savory companionship, finishing in youthful tannin.",Ernest & Julio Gallo 2014 Estate Pinot Noir (Russian River Valley)
26417151-f788-4b27-85bc-c6f66c6f7e1f,"Florent Descombe 2014  Pouilly-FuissÃ©#Made from fruit selected across this southern Burgundy appellation, this wine has a touch of minerality and more attractive white fruit. It's rich, soft, full-bodied and fruity. Drink now.",Florent Descombe 2014  Pouilly-FuissÃ©
89856d88-1ddf-46f6-8751-dceeb6f176d6,"Ghost Pines 2014 Winemaker's Blend Merlot (Sonoma County-Napa County)#Smoky oak supports a simple, supple texture of blackberry and tobacco in this likable wine from both counties, a good value for the quality and tailor-made for the table.",Ghost Pines 2014 Winemaker's Blend Merlot (Sonoma County-Napa County)
b13f02db-958f-4199-80ac-528d1418603f,"Giornata 2015 Ramato Quattro Bassi Ranch Vineyard Pinot Grigio (San Luis Obispo)#This is a challenging wine, but it takes bravery to make Pinot Grigio like a red wine, using amphorae and terra cotta along the way. It's pink, but not a rose. Zesty aromas of tangerine, wet stone and grapefruit skins also show a bit of yeast. There is strong kumquat tang to the sip, which is fairly sour without the ripeness one might expect from the color.",Giornata 2015 Ramato Quattro Bassi Ranch Vineyard Pinot Grigio (San Luis Obispo)
66cd1ca3-626f-45ff-87e5-090c377bdf58,"Gotas de Mar 2015 AlbariÃ±o (RÃ­as Baixas)#The integrated nose with peach, melon and stony aromas is clean and vital. This weighs in on the full, round and heavy side, while flavors of orange and grapefruit are good but monotone. A briny citrusy finish closes this out. Drink now.",Gotas de Mar 2015 AlbariÃ±o (RÃ­as Baixas)
57f3a65f-adbe-4ded-b2a1-48d9d382c532,"Goyette 2014 Pinot Noir (Sonoma County)#This is a light, delicately crafted and affordable offering of the variety, a good value for the quality, that delivers nuanced layers of raspberry, strawberry and rose petal.",Goyette 2014 Pinot Noir (Sonoma County)
4aa7118b-efde-4f43-a83e-9bc008091343,"Hunt Cellars 2014 Moonlight Sonata Chardonnay (Monterey County)#Clean if slightly sweet notes of apple, Meyer lemon pith, honeydew melon, peach blossom and bubblegum show on the nose of this bottling. It's quite light on the palate, with touches of light pear and apple, with that bubblegum touch arising as well.",Hunt Cellars 2014 Moonlight Sonata Chardonnay (Monterey County)
906c11c3-d19a-4d17-9b2b-a95dd38a4a95,"J Vineyards & Winery 2012 Blanc de Noirs Sparkling (Russian River Valley)#Green apple shines through in this light-bodied sparkler, which adds a note of strawberry midway through. Crisp and moderately complex, it's an enjoyable quaffer, that finishes in a flourish of vanilla and shortcake.",J Vineyards & Winery 2012 Blanc de Noirs Sparkling (Russian River Valley)
